function	Fl_1	Fl_10	Fl_11	Fl_12	Fl_13	Fl_14	Fl_15	Fl_16	Fl_17	Fl_18	Fl_19	Fl_2	Fl_3	Fl_4	Fl_5	Fl_6	Fl_7	Fl_8	Fl_9	Fl_Arg_1	Fl_Arg_10	Fl_Arg_11	Fl_Arg_12	Fl_Arg_13	Fl_Arg_14	Fl_Arg_15	Fl_Arg_16	Fl_Arg_17	Fl_Arg_18	Fl_Arg_19	Fl_Arg_2	Fl_Arg_3	Fl_Arg_4	Fl_Arg_5	Fl_Arg_6	Fl_Arg_7	Fl_Arg_8	Fl_Arg_9
K06019	56.5	168.5	95.5	1.5	0.0	346.0	39.0	13.5	5.5	136.0	48.0	72.0	43.0	16.0	0.0	54.0	5.0	0.0	30.0	106.0	101.0	21.0	121.5	152.0	6.0	149.5	93.0	15.2	135.0	0.0	0.0	78.5	145.5	0.0	0.0	0.0	32.0	232.0
K06020	793.0	1241.0	2072.0	873.0	2448.0	7935.0	475.0	1213.0	1175.0	374.0	987.0	302.0	1325.0	2767.0	2538.0	1236.0	1243.0	489.0	3360.0	1524.0	3236.0	3898.0	3237.0	803.0	2134.0	966.0	5328.0	1830.0	1865.0	1941.0	1326.0	49.0	3527.0	5607.0	1566.0	1889.0	1895.0	1997.0
K06023	2551.59	3057.75	4400.84	3072.25	4772.83	16472.09	2352.0	3423.17	2128.58	2707.25	3108.25	2551.17	2615.92	5210.84	4613.67	3353.08	2550.09	1701.17	5896.01	3490.17	4997.83	4555.91	4242.0	6349.5	3042.0	1922.5	6640.25	2980.17	5596.84	2840.42	1826.8400000000001	2532.0	4601.75	6471.08	2488.33	3012.75	3255.58	2503.75
K06024	8327.92	11203.25	9544.34	11065.16	9787.33	47774.43	11044.67	10719.42	8412.5	10242.75	8717.24	10844.17	9296.92	13430.26	11110.01	10268.08	10120.67	9150.68	10299.85	13734.18	10873.33	18514.08	14306.76	17058.58	5996.75	12889.91	17602.66	8164.92	24353.68	12181.67	12437.34	10564.5	10882.67	17880.83	11630.33	17690.67	16659.59	12485.0
K06039	727.0	2198.0	1387.0	328.0	3034.0	6776.5	744.0	834.2	1035.0	1282.0	1203.0	182.0	886.0	3522.0	2663.0	1368.0	623.0	248.0	905.0	231.0	2384.1	39.0	630.0	1375.0	1009.0	1048.0	405.0	432.5	1094.0	924.0	945.0	365.0	464.0	654.0	661.0	121.0	891.0	211.0
K06041	11193.33	12051.8	11587.58	11338.16	10319.0	45261.84	9039.17	10682.22	9152.67	12074.300000000001	11094.34	10859.599999999999	9520.5	18302.07	11371.42	11155.8	10084.83	9306.26	11875.86	14013.26	14912.400000000001	14250.42	12033.59	16242.83	8265.75	13374.16	16320.71	7739.45	19384.84	10923.25	9195.5	10436.95	8927.8	21319.0	11836.1	11554.42	17010.010000000002	4656.0
K06042	5530.83	7016.5	5653.58	8234.16	3737.0	31271.839999999997	7582.67	6794.17	5199.17	7856.5	5804.74	7544.75	6075.5	7421.17	6707.67	7184.0	7191.83	6953.51	4014.01	7910.01	5094.75	10142.67	8013.84	12423.33	2487.0	8321.66	8477.16	3405.0	16743.84	7037.0	8665.5	7964.0	5147.0	8669.5	8178.25	13101.67	10372.01	8008.5
K06044	713.0	1211.0	320.0	685.25	802.5	2222.0	860.0	1153.75	1274.25	587.0	536.0	629.0	677.0	1010.75	767.6700000000001	1057.0	622.75	566.0	625.0	1763.0	1084.0	2641.5	1586.75	687.25	577.75	1000.75	1487.75	952.75	2500.5	1901.25	1626.0	812.0	1899.25	1668.25	1465.0	1371.75	2178.0	2636.75
K06045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0
K06048	2358.0	5552.5	2004.67	3273.25	2880.5	21184.0	5314.0	4714.28	4063.75	3122.0	2332.5	2901.0	3379.0	4436.75	4694.67	3011.0	3972.75	3230.5	2552.83	4872.0	3164.6	8280.5	5985.92	3700.25	1383.75	6163.75	6537.75	3045.0	10631.5	6324.25	7979.5	3396.5	4736.92	7033.75	5601.0	8897.75	6006.0	8405.25
K06073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06075	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
K06076	3612.0	6071.0	6082.0	4251.0	6995.0	23161.0	3304.0	4866.2	3690.0	4515.0	4541.5	4112.25	3868.0	9332.0	6181.0	6382.0	3689.0	3584.0	5638.5	3679.0	7879.1	4743.0	5464.0	7819.0	4700.0	3805.0	7357.0	3210.2	7579.0	4493.0	2566.5	4127.0	4259.0	7057.0	4224.0	4001.0	6217.5	1830.0
K06077	671.0	2662.0	1495.0	421.0	3060.0	7311.0	692.0	1010.2	1201.0	1156.0	798.0	182.0	1061.0	3599.0	3347.0	1468.0	742.0	87.0	1486.0	113.0	2496.1	398.0	932.0	1387.0	1041.0	1061.0	979.0	405.0	1111.0	888.0	1450.5	180.0	1433.0	953.0	954.0	66.0	859.0	1206.0
K06078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06079	214.0	0.0	0.0	76.0	0.0	295.0	59.0	115.2	120.0	150.0	467.0	0.0	0.0	152.0	64.0	33.0	52.0	248.0	72.0	77.0	57.1	0.0	15.0	168.0	51.0	0.0	51.0	0.0	212.0	193.0	20.0	185.0	20.0	0.0	0.0	112.0	187.5	0.0
K06080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06113	881.0	1750.0	889.0	892.0	126.0	1610.75	1044.75	1130.5	1179.5	962.25	1249.0	1827.25	681.0	1298.5	287.0	663.0	903.0	1014.0	1229.25	1123.75	1108.0	759.0	1239.0	1218.25	870.0	1146.25	1197.0	566.4	853.0	876.0	897.0	1745.5	453.0	405.25	1489.75	931.0	2458.25	126.0
K06118	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	63.0	0.0
K06120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06131	15557.59	20268.3	14461.26	15142.5	11090.83	73078.34	15419.25	18080.5	14318.83	18564.05	15210.599999999999	15812.52	13964.42	23517.489999999998	17419.84	15768.38	15140.84	11281.17	17372.440000000002	22192.17	19376.33	22273.41	19389.42	25278.0	10231.75	21950.5	24314.3	12684.82	30623.839999999997	19783.17	18800.34	16532.199999999997	14443.97	35775.83	19446.68	20107.25	21918.08	12678.0
K06132	635.0	777.0	1801.0	703.0	2422.0	6994.0	468.0	886.2	889.0	350.0	925.0	302.0	1086.0	2538.0	1819.0	1095.0	1066.0	402.0	2628.0	1524.0	2758.1	3524.0	2920.0	623.0	2051.0	953.0	4624.0	1803.0	1636.0	1784.0	800.0	49.0	2474.0	5308.0	1273.0	1832.0	1759.0	1002.0
K06133	1482.0	3449.5	3854.75	1503.5	5886.0	16924.0	1380.5	2536.7	2851.0	1941.5	2165.75	560.5	2152.0	6358.0	5016.0	1972.0	1783.0	634.0	5180.5	1528.5	5925.35	4317.0	3186.5	2799.5	3245.0	1890.5	6225.0	1542.5	2498.5	3448.0	2423.5	670.5	4598.5	6092.0	1823.25	1800.0	2661.5	1920.0
K06134	158.0	464.0	271.0	170.0	26.0	941.0	7.0	327.0	286.0	24.0	64.0	0.0	239.0	229.0	787.0	141.0	177.0	87.0	732.0	0.0	479.0	374.0	317.0	180.0	83.0	13.0	708.0	27.0	229.0	157.0	526.0	0.0	1073.0	299.0	293.0	57.0	136.0	995.0
K06136	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06137	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06138	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06139	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06140	93.0	285.0	163.0	54.0	16.0	195.5	33.0	164.2	0.0	24.0	0.0	0.0	64.0	0.0	263.0	8.0	0.0	0.0	118.0	44.0	380.1	15.0	27.0	24.0	34.0	13.0	158.0	50.5	161.0	0.0	4.0	0.0	146.0	0.0	48.0	0.0	0.0	50.0
K06141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06142	25136.32	22823.1	18192.489999999998	21692.98	12208.5	74883.85	18346.510000000002	20804.91	18638.010000000002	25238.1	23590.339999999997	23065.949999999997	17284.5	30516.309999999998	16013.01	17366.6	19883.489999999998	15392.03	23626.31	33881.03	24492.2	25394.010000000002	22333.52	29109.82	14883.0	30372.73	29624.08	17098.97	33196.520000000004	21150.5	17875.5	22512.730000000003	14487.599999999999	45528.5	23367.7	20519.510000000002	30946.53	5887.0
K06143	2350.0	2032.5500000000002	3639.75	2554.0	1293.5	9739.25	2336.25	2683.95	1727.5	2086.8	2469.1000000000004	2239.6	1998.5	3365.4	864.0	1634.3000000000002	1511.5	2449.0	2697.35	1645.0	3974.1000000000004	755.0	1256.0	3611.75	1431.0	2409.75	2893.8	1295.0	4101.5	839.5	532.0	1947.1999999999998	1749.8000000000002	1116.5	1613.1	798.25	2933.5	446.0
K06144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06145	342.0	913.0	494.0	232.0	2819.0	1930.0	245.0	380.2	479.0	248.0	127.0	0.0	0.0	1929.0	2190.0	750.0	156.0	0.0	494.0	113.0	613.1	15.0	117.0	93.0	567.0	13.0	394.0	0.0	238.0	106.0	67.0	0.0	373.0	175.0	273.0	0.0	0.0	98.0
K06147	65044.12	85599.25	58370.89	73872.31999999999	48504.15	313606.07999999996	79374.09	79336.26000000001	63282.89	85063.15000000001	68293.24	83630.7	59025.61	86756.13	67626.87	64187.06	67419.87	57464.869999999995	65452.39	98364.62	61847.15	90408.89	80086.61	128061.81	33246.75	95797.82	92534.32	53886.0	147251.38	78557.35	76714.7	83970.51000000001	56563.68	106084.40000000001	76106.4	100599.34	98625.17	68768.0
K06148	5507.860000000001	10205.0	7100.860000000001	6117.75	5476.49	36891.520000000004	9064.0	6894.42	5398.99	7693.5	6507.51	7230.01	7303.85	10939.43	8264.01	6285.83	7628.110000000001	5422.51	5387.1900000000005	8848.51	9328.99	12220.98	8944.59	10261.75	3297.25	11411.75	8473.75	5118.76	15777.52	8003.26	11285.52	6385.84	5417.59	10080.74	8464.49	12222.75	11769.49	9232.75
K06149	669.0	2458.0	1738.0	353.0	3150.0	7250.0	863.0	1037.4	1015.0	1184.0	842.0	285.0	1126.0	3661.0	2862.0	1449.0	688.0	0.0	989.0	329.0	2696.2	573.0	1115.0	1308.0	1035.0	1679.0	1521.0	448.0	2047.0	834.0	1158.5	249.0	581.0	1120.0	873.0	105.0	829.0	579.0
K06153	14539.42	16875.55	14240.59	16130.16	11891.33	66550.93	15654.17	16224.97	13059.5	16505.55	14766.84	16372.52	13358.42	21240.66	15190.76	14117.88	14669.67	13859.93	16131.7	20854.93	16732.73	23099.83	18608.010000000002	24116.58	9383.5	19896.91	23665.71	11695.869999999999	31300.18	17304.92	16634.34	15943.949999999999	14081.97	28635.83	17338.18	21737.92	24337.59	13170.0
K06155	840.0	148.0	265.0	779.0	1462.0	2060.0	383.0	280.2	395.0	568.0	267.0	577.0	342.0	826.0	397.0	790.0	203.0	1084.0	259.0	433.0	106.1	511.0	411.0	1427.0	358.0	205.0	101.0	332.0	957.0	573.0	373.0	818.0	234.0	295.0	168.0	381.0	719.0	38.0
K06156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06158	12176.42	15711.05	14727.92	13398.91	12523.83	62170.93000000001	11234.17	13486.89	10780.75	15844.55	13431.09	12765.52	12291.42	22756.91	16231.09	13907.88	11679.92	9319.43	15165.37	16625.93	18624.230000000003	17046.33	14347.09	22980.33	9304.75	16180.16	17459.96	9605.619999999999	23748.68	13571.67	12501.84	12088.45	10792.05	29052.08	14627.43	13494.17	17829.09	5119.75
K06159	888.0	444.0	689.0	221.0	0.0	739.0	607.0	473.2	451.0	454.0	808.0	1013.0	469.0	753.0	275.0	168.0	313.0	1255.0	451.0	412.0	1045.1	190.0	117.0	844.0	436.0	677.0	604.0	238.0	714.0	681.0	322.0	757.0	230.0	265.0	473.0	332.0	2042.5	62.0
K06160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06162	27.0	2.0	73.75	111.0	16.0	130.0	0.0	64.2	0.0	54.5	7.5	0.0	22.0	42.5	66.0	33.0	11.0	0.0	70.0	13.0	83.35	0.0	0.0	79.5	0.0	0.0	34.0	0.0	44.0	0.0	0.0	4.0	33.0	0.0	20.0	0.0	6.0	0.0
K06163	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06164	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06165	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06166	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06167	5023.0	4567.8	3344.75	4330.0	1545.5	10940.5	3429.0	3757.05	3220.5	4615.799999999999	4692.85	4430.85	2519.5	5124.4	1357.75	2464.8	3702.5	3505.25	4549.85	5648.75	3407.8999999999996	2395.75	2809.75	4749.0	2504.25	4660.5	4666.55	2797.95	4694.0	2517.25	1578.5	4508.950000000001	2061.3	4086.5	2907.1	2679.25	5058.0	538.0
K06168	14886.83	18259.8	15247.17	16142.91	13549.5	70756.68	15889.17	16522.800000000003	13709.5	17252.129999999997	15218.59	16108.27	13844.0	23684.989999999998	16843.09	14753.13	14893.58	13221.76	16400.690000000002	20915.260000000002	18880.15	23034.42	18965.510000000002	24621.41	10017.0	20786.91	23959.96	11945.869999999999	31746.839999999997	17629.0	17224.0	15630.449999999999	14308.22	29148.25	17784.35	21555.17	24633.010000000002	13194.25
K06169	136.0	213.0	286.0	144.0	183.0	289.0	88.0	86.0	61.0	99.0	116.0	30.0	49.0	350.0	364.0	287.0	0.0	103.0	324.0	33.0	151.0	0.0	0.0	148.0	174.0	0.0	40.0	37.0	0.0	43.0	29.0	0.0	193.0	61.0	2.0	0.0	63.0	0.0
K06173	15057.25	19284.05	15576.92	16808.32	14752.329999999998	73628.27	16349.34	16848.64	13938.92	17954.05	15955.829999999998	17181.019999999997	14036.42	24700.83	17865.43	15459.88	15490.0	14166.94	16998.71	21477.440000000002	18382.730000000003	23416.5	19501.35	25872.41	10165.5	21051.07	23672.37	12206.869999999999	32487.520000000004	18241.92	17469.84	16502.449999999997	14596.47	29530.83	17848.18	22458.59	25405.6	13399.0
K06175	1390.0	4636.0	4196.0	988.0	5284.0	17631.0	1331.0	2045.2	2133.0	2269.0	1983.0	507.0	2583.0	6939.0	4977.0	2285.0	1827.0	155.0	3842.0	1287.0	7147.1	3342.0	2963.0	2964.0	3391.0	2627.0	4971.0	1387.0	2894.0	2996.0	2146.5	360.0	3140.0	5766.0	1952.0	1589.0	2375.0	843.0
K06176	1596.0	2902.0	2591.0	573.0	3318.0	8129.0	1470.0	1631.2	1576.0	1706.0	1749.5	1298.0	1757.0	4478.0	3137.0	1617.0	995.0	1323.0	1443.5	741.0	4093.1	763.0	1308.0	2152.0	1532.0	2395.0	2386.0	740.0	2852.0	1515.0	1480.5	1091.0	811.0	1385.0	1409.0	437.0	3134.5	641.0
K06177	7102.67	12814.0	8367.17	6768.25	11597.5	46234.25	8183.75	8236.779999999999	7997.25	8262.75	7627.92	6676.75	7833.17	15488.58	12092.17	7428.67	7738.92	5350.0	8860.83	9463.75	12312.1	11348.0	11272.92	9553.0	6527.25	11454.0	14691.25	6653.7	15548.0	10127.25	10195.5	6789.67	7440.92	14380.5	8655.0	11363.25	11520.75	7936.25
K06178	14058.92	18643.05	14484.59	15060.66	14768.329999999998	70798.93	15111.67	16030.97	13710.75	16370.05	14286.34	15214.02	13403.42	23646.16	16897.760000000002	14730.88	13718.67	13133.93	16437.7	19230.43	18054.730000000003	19985.83	17925.010000000002	23355.08	9836.5	19893.41	22437.71	11728.869999999999	29263.18	17525.92	15956.84	15013.45	14024.47	27643.83	16464.68	18986.92	23638.59	12827.0
K06179	4620.16	6821.0	8037.33	5266.32	7089.0	26781.02	4004.34	5825.04	4343.42	5836.33	6000.23	5115.92	4979.5	9800.51	7372.34	6343.33	4186.16	3304.0200000000004	7503.52	5102.02	9751.1	6028.34	6279.18	10652.49	4774.0	5119.32	10073.32	5094.17	9886.68	4768.0	3236.5	5040.5	5621.5	8897.0	4473.75	4383.34	6199.52	3135.0
K06180	34091.93	35606.1	31444.010000000002	33777.32	26106.489999999998	129585.52	31501.09	33332.83	27530.92	37775.69	34035.18	37337.62	27642.760000000002	47003.07	30942.27	30457.01	29391.18	29079.78	33780.58	43311.78	36232.69	39541.32	33563.85	54507.5	20345.5	40778.07	41769.17	23967.77	58403.7	33254.259999999995	29781.02	36290.149999999994	23284.77	56208.99	34840.69	36806.84	49616.259999999995	16731.5
K06181	1462.0	3699.0	3654.0	1225.0	5598.0	15086.0	1342.0	2214.2	2190.0	1558.0	1829.0	587.0	2451.0	6428.0	5373.0	2677.0	1925.0	489.0	4270.0	1853.0	5552.1	4456.0	4352.0	2111.0	3169.0	2647.0	6766.0	2278.0	3912.0	2775.0	2482.5	298.0	4034.0	6727.0	2439.0	1994.0	2787.0	2576.0
K06182	1449.5	1894.5	2949.0	1606.5	2780.0	9794.0	1112.5	2004.2	1411.75	934.5	1711.75	1011.5	1553.0	3528.5	3641.0	1817.0	1592.0	987.0	4006.0	2270.5	3658.1	4198.0	3615.0	2472.5	2417.0	1094.5	5673.0	2048.0	2658.0	2187.0	1496.0	772.5	3937.5	5923.0	1815.75	2557.0	2303.0	2131.0
K06183	5362.85	7871.5	8069.51	6412.5	11371.66	33252.01	5006.0	6655.540000000001	4919.58	6652.17	5511.83	5993.42	5153.34	12080.01	9828.34	8650.83	4677.18	5395.34	8054.6900000000005	4899.84	8384.26	5999.32	6446.5	13947.84	5090.5	4066.5	7830.0	4169.5	9754.18	5873.34	4059.1800000000003	6330.17	6003.5	8225.66	4638.66	4810.5	6770.16	3227.5
K06186	1462.0	3699.0	3810.0	1225.0	5598.0	15185.0	1338.0	2250.2	2190.0	1558.0	1829.0	587.0	2451.0	6428.0	5400.0	2685.0	1925.0	489.0	4349.0	1853.0	5931.1	4471.0	4352.0	2111.0	3169.0	2647.0	6849.0	2278.0	3912.0	2775.0	2484.5	298.0	4108.0	6727.0	2439.0	1994.0	2724.0	2576.0
K06187	15052.42	19073.55	15627.59	16381.16	14925.329999999998	73019.93	16339.17	16943.97	14031.5	17637.55	15515.09	16604.52	14244.42	24621.66	17789.760000000002	15452.88	15230.67	13859.93	16964.699999999997	20967.93	19115.730000000003	23138.83	19223.010000000002	25323.58	10341.5	20944.91	24015.71	12077.869999999999	32182.18	18076.92	17560.84	16123.949999999999	14525.97	29289.83	18004.43	21746.92	25128.59	13381.0
K06188	1063.0900000000001	2514.25	1623.42	755.75	3530.33	7526.25	1127.5	1155.5700000000002	1657.5	1527.42	1559.5	670.75	1062.92	4177.67	2919.67	1731.75	979.09	358.17	1226.0100000000002	580.1700000000001	2685.2799999999997	426.90999999999997	1307.5	1632.17	1218.0	1636.25	967.75	704.0	1368.8400000000001	1369.92	1043.34	725.0	604.75	999.5799999999999	1049.08	273.75	1273.08	287.75
K06189	1462.0	3699.0	3810.0	1228.0	5598.0	15185.0	1338.0	2250.2	2190.0	1558.0	1829.0	587.0	2451.0	6428.0	5400.0	2685.0	1925.0	489.0	4349.0	1853.0	5943.1	4471.0	4352.0	2111.0	3169.0	2647.0	6849.0	2278.0	3912.0	2775.0	2484.5	298.0	4108.0	6727.0	2439.0	1994.0	2724.0	2576.0
K06190	1462.0	3699.0	3810.0	1228.0	5598.0	15197.5	1338.0	2250.2	2190.0	1558.0	1829.0	587.0	2451.0	6428.0	5400.0	2685.0	1925.0	489.0	4349.0	1894.0	5931.1	4471.0	4352.0	2111.0	3169.0	2647.0	6849.0	2328.5	3912.0	2775.0	2484.5	298.0	4108.0	6727.0	2439.0	1994.0	2724.0	2576.0
K06191	2430.59	5909.25	2222.09	3269.5	4106.33	23322.25	5764.0	4857.45	3836.75	3379.42	2629.0	3397.25	3772.42	5241.42	5411.34	3702.75	4259.84	3868.67	2825.84	4924.67	3033.18	7639.91	6216.42	4264.42	1674.25	6308.75	6279.5	3044.25	10747.84	6707.17	8052.34	3890.0	4632.67	7175.33	5773.08	9089.5	6550.58	8242.0
K06192	949.0	1501.0	2260.0	977.0	2564.0	8642.0	653.0	1495.2	1275.0	426.0	1091.0	405.0	1565.0	3058.0	2728.0	1342.0	1360.0	489.0	3437.0	1822.0	3181.1	4417.0	3737.0	904.0	2211.0	1597.0	6412.0	1997.0	3030.0	2044.0	1554.0	118.0	3590.0	6073.0	1772.0	1994.0	2001.0	2371.0
K06193	3541.59	7429.3	7635.67	4706.5	8739.33	34635.5	3576.25	6175.47	4526.25	5212.219999999999	4593.599999999999	3246.6000000000004	5221.42	12056.32	9930.67	7256.05	3995.84	4197.17	6897.110000000001	3946.67	8676.98	7002.91	6328.25	7963.17	4667.25	5012.75	8147.8	3168.0	9008.84	6211.17	5217.34	2863.7	5657.799999999999	13930.83	5989.68	4492.25	5715.58	2250.5
K06194	1499.0	3699.0	3810.0	1225.0	5598.0	15218.0	1338.0	2250.2	2190.0	1587.0	1829.0	587.0	2451.0	6428.0	5400.0	2685.0	1925.0	489.0	4422.0	1876.0	5931.1	4471.0	4352.0	2145.0	3169.0	2793.0	6853.0	2451.0	3912.0	2775.0	2484.5	298.0	4108.0	6727.0	2439.0	1994.0	2724.0	2576.0
K06195	592.0	1023.0	1665.0	465.0	156.0	5317.0	217.0	625.2	811.0	102.0	300.0	9.0	561.0	1581.0	1120.0	242.0	666.0	185.0	1178.0	746.0	3034.1	1968.0	766.0	447.0	185.0	533.0	1295.0	524.0	1045.0	763.0	706.0	0.0	1602.0	3029.0	807.0	739.0	704.0	1363.0
K06196	4871.51	8450.0	6041.17	8147.91	5056.16	34944.840000000004	8108.67	7397.76	5890.42	8160.84	6530.49	7883.0	6696.34	8288.26	7127.68	7427.5	7422.76	6698.85	5412.030000000001	8761.35	6335.16	10545.99	8848.59	12548.92	3167.75	8943.41	9445.91	4172.75	18307.52	8647.09	9144.68	8045.5	5400.75	9502.91	8845.66	13685.92	11334.17	8359.75
K06197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06198	165.59	813.75	380.42	196.25	1345.83	2263.25	450.0	421.16999999999996	322.0	385.42	296.5	496.25	400.42	936.6700000000001	891.67	699.75	337.09000000000003	638.1700000000001	564.01	52.67	247.57999999999998	104.41	257.5	702.1700000000001	324.5	158.0	55.75	132.0	435.34000000000003	447.92	336.84000000000003	493.5	130.75	141.57999999999998	220.07999999999998	191.75	495.58	186.75
